relationship_id,source_id,target_id,relationship_type,amount,unit,step_order
R_000001,201003746,201003747,801000001,1000,g,
R_000002,201003746,201003748,801000001,4,片,
R_000003,201003746,201003749,801000001,65,g,
R_000004,201003746,201003750,801000001,3,段,
R_000005,201003746,201003751,801000001,10,瓣,
R_000006,201003746,201003752,801000001,12,个,
R_000007,201003746,201003753,801000001,0.5,个,
R_000008,201003746,201003754,801000001,75,g,
R_000009,201003746,201003755,801000001,30,g,
R_000010,201003746,201003756,801000001,50,g,
R_000011,201003746,201003757,801000001,10,g,
R_000012,201003746,201003758,801000001,3,g,
R_000013,201003746,201003759,801000001,10,ml,
R_000014,201003746,201003760,801000001,3,颗,
R_000015,201003746,201003761,801000001,2,颗,
R_000016,201003746,201003762,801000003,,,1.0
R_000017,201003746,201003763,801000003,,,2.0
R_000018,201003746,201003764,801000003,,,3.0
R_000019,201003746,201003765,801000003,,,4.0
R_000020,201003746,201003766,801000003,,,5.0
R_000021,201003746,201003767,801000003,,,6.0
R_000022,201003746,201003768,801000003,,,7.0
R_000023,201003746,201003769,801000003,,,8.0
R_000024,201003746,201003770,801000003,,,9.0
R_000025,201003746,201003771,801000003,,,10.0
R_000026,201003746,201003772,801000003,,,11.0
R_000027,201003746,201003773,801000003,,,12.0
R_000028,201003746,720000000,801000004,,,
R_000029,201003746,650000000,801000005,,,
R_000030,201003774,201003775,801000001,1000,g,
R_000031,201003774,201003776,801000001,4000,g,
R_000032,201003774,201003777,801000001,13,g,
R_000033,201003774,201003778,801000001,10,g,
R_000034,201003774,201003779,801000001,15,g,
R_000035,201003774,201003780,801000001,50,ml,
R_000036,201003774,201003781,801000001,20,ml,
R_000037,201003774,201003782,801000001,20,g,
R_000038,201003774,201003783,801000001,20,g,
R_000039,201003774,201003784,801000001,10,g,
R_000040,201003774,201003785,801000001,5,g,
R_000041,201003774,201003786,801000001,50,ml,
R_000042,201003774,201003787,801000001,20,g,
R_000043,201003774,201003788,801000003,,,1.0
R_000044,201003774,201003789,801000003,,,2.0
R_000045,201003774,201003790,801000003,,,3.0
R_000046,201003774,201003791,801000003,,,4.0
R_000047,201003774,201003792,801000003,,,5.0
R_000048,201003774,201003793,801000003,,,6.0
R_000049,201003774,720000000,801000004,,,
R_000050,201003774,650000000,801000005,,,
R_000051,201003794,640000000,801000005,,,
R_000052,201003795,201003796,801000001,1000,g,
R_000053,201003795,201003797,801000001,800,ml,
R_000054,201003795,201003798,801000001,10-15,ml,
R_000055,201003795,201003799,801000001,5-10,ml,
R_000056,201003795,201003800,801000001,5,片,
R_000057,201003795,201003801,801000001,12,瓣,
R_000058,201003795,201003802,801000001,10,g,
R_000059,201003795,201003803,801000001,5,个,
R_000060,201003795,201003804,801000001,30,ml,
R_000061,201003795,201003805,801000001,8,g,
R_000062,201003795,201003806,801000001,5,g,
R_000063,201003795,201003807,801000001,4,颗,
R_000064,201003795,201003808,801000001,3,个,
R_000065,201003795,201003809,801000001,3,片,
R_000066,201003795,201003810,801000001,20,g,
R_000067,201003795,201003811,801000003,,,1.0
R_000068,201003795,201003812,801000003,,,2.0
R_000069,201003795,201003813,801000003,,,3.0
R_000070,201003795,201003814,801000003,,,4.0
R_000071,201003795,201003815,801000003,,,5.0
R_000072,201003795,201003816,801000003,,,6.0
R_000073,201003795,720000000,801000004,,,
R_000074,201003795,640000000,801000005,,,
R_000075,201003817,201003818,801000001,400,g,
R_000076,201003817,201003819,801000001,200,g,
R_000077,201003817,201003820,801000001,30,g,
R_000078,201003817,201003821,801000001,30,g,
R_000079,201003817,201003822,801000001,30,g,
R_000080,201003817,201003823,801000001,15,ml,
R_000081,201003817,201003824,801000001,6,ml,
R_000082,201003817,201003825,801000003,,,1.0
R_000083,201003817,201003826,801000003,,,2.0
R_000084,201003817,201003827,801000003,,,3.0
R_000085,201003817,201003828,801000003,,,4.0
R_000086,201003817,201003829,801000003,,,5.0
R_000087,201003817,201003830,801000003,,,6.0
R_000088,201003817,201003831,801000003,,,7.0
R_000089,201003817,201003832,801000003,,,8.0
R_000090,201003817,201003833,801000003,,,9.0
R_000091,201003817,720000000,801000004,,,
R_000092,201003817,640000000,801000005,,,
R_000093,201003834,201003835,801000001,350,g,
R_000094,201003834,201003836,801000001,180,g,
R_000095,201003834,201003837,801000001,150,g,
R_000096,201003834,201003838,801000001,10,g,
R_000097,201003834,201003839,801000001,10,g,
R_000098,201003834,201003840,801000001,10,g,
R_000099,201003834,201003841,801000001,2,g,
R_000100,201003834,201003842,801000001,2,g,
R_000101,201003834,201003843,801000001,20,g,
R_000102,201003834,201003844,801000001,25,g,
R_000103,201003834,201003845,801000001,15,g,
R_000104,201003834,201003846,801000001,5,g,
R_000105,201003834,201003847,801000001,5,g,
R_000106,201003834,201003848,801000001,5,g,
R_000107,201003834,201003849,801000001,2,g,
R_000108,201003834,201003850,801000001,10,g,
R_000109,201003834,201003851,801000001,10,g,
R_000110,201003834,201003852,801000001,250,g,
R_000111,201003834,201003853,801000001,5,g,
R_000112,201003834,201003854,801000003,,,1.0
R_000113,201003834,201003855,801000003,,,2.0
R_000114,201003834,201003856,801000003,,,3.0
R_000115,201003834,201003857,801000003,,,4.0
R_000116,201003834,201003858,801000003,,,5.0
R_000117,201003834,201003859,801000003,,,6.0
R_000118,201003834,201003860,801000003,,,7.0
R_000119,201003834,201003861,801000003,,,8.0
R_000120,201003834,201003862,801000003,,,9.0
R_000121,201003834,720000000,801000004,,,
R_000122,201003834,640000000,801000005,,,
R_000123,201003863,201003864,801000001,2000,克,
R_000124,201003863,201003865,801000001,2,个,
R_000125,201003863,201003866,801000001,2,个,
R_000126,201003863,201003867,801000001,2,片,
R_000127,201003863,201003868,801000001,2,个,
R_000128,201003863,201003869,801000001,20,ml,
R_000129,201003863,201003870,801000001,适量,,
R_000130,201003863,201003871,801000001,500,克,
R_000131,201003863,201003872,801000001,适量,,
R_000132,201003863,201003873,801000001,250,ml,
R_000133,201003863,201003874,801000001,3,根,
R_000134,201003863,201003875,801000001,适量,,
R_000135,201003863,201003876,801000001,1000,克,
R_000136,201003863,201003877,801000003,,,1.0
R_000137,201003863,201003878,801000003,,,2.0
R_000138,201003863,201003879,801000003,,,3.0
R_000139,201003863,201003880,801000003,,,4.0
R_000140,201003863,201003881,801000003,,,5.0
R_000141,201003863,201003882,801000003,,,6.0
R_000142,201003863,201003883,801000003,,,7.0
R_000143,201003863,201003884,801000003,,,8.0
R_000144,201003863,720000000,801000004,,,
R_000145,201003863,640000000,801000005,,,
R_000146,201003885,201003886,801000001,800,g,
R_000147,201003885,201003887,801000001,200,g,
R_000148,201003885,201003888,801000001,150,g,
R_000149,201003885,201003889,801000001,120,g,
R_000150,201003885,201003890,801000001,30,ml,
R_000151,201003885,201003891,801000001,5,g,
R_000152,201003885,201003892,801000001,5,g,
R_000153,201003885,201003893,801000001,5,g,
R_000154,201003885,201003894,801000001,5,g,
R_000155,201003885,201003895,801000001,10,g,
R_000156,201003885,201003896,801000001,5,g,
R_000157,201003885,201003897,801000001,30,ml,
R_000158,201003885,201003898,801000003,,,1.0
R_000159,201003885,201003899,801000003,,,2.0
R_000160,201003885,201003900,801000003,,,3.0
R_000161,201003885,201003901,801000003,,,4.0
R_000162,201003885,201003902,801000003,,,5.0
R_000163,201003885,201003903,801000003,,,6.0
R_000164,201003885,201003904,801000003,,,7.0
R_000165,201003885,201003905,801000003,,,8.0
R_000166,201003885,201003906,801000003,,,9.0
R_000167,201003885,201003907,801000003,,,10.0
R_000168,201003885,720000000,801000004,,,
R_000169,201003885,630000000,801000005,,,
R_000170,201003908,201003909,801000001,1,盒,
R_000171,201003908,201003910,801000001,1,枚,
R_000172,201003908,201003911,801000001,25,克,
R_000173,201003908,201003912,801000001,2,瓣,
R_000174,201003908,201003913,801000001,2,片,
R_000175,201003908,201003914,801000001,5,根,
R_000176,201003908,201003915,801000001,5,克,
R_000177,201003908,201003916,801000001,20,颗,
R_000178,201003908,201003917,801000001,3,克,
R_000179,201003908,201003918,801000001,10,克,
R_000180,201003908,201003919,801000001,10-15,毫升,
R_000181,201003908,201003920,801000001,适量,毫升,
R_000182,201003908,201003921,801000003,,,1.0
R_000183,201003908,201003922,801000003,,,2.0
R_000184,201003908,201003923,801000003,,,3.0
R_000185,201003908,201003924,801000003,,,4.0
R_000186,201003908,201003925,801000003,,,5.0
R_000187,201003908,201003926,801000003,,,6.0
R_000188,201003908,201003927,801000003,,,7.0
R_000189,201003908,201003928,801000003,,,8.0
R_000190,201003908,201003929,801000003,,,9.0
R_000191,201003908,201003930,801000003,,,10.0
R_000192,201003908,201003931,801000003,,,11.0
R_000193,201003908,201003932,801000003,,,12.0
R_000194,201003908,201003933,801000003,,,13.0
R_000195,201003908,720000000,801000004,,,
R_000196,201003908,630000000,801000005,,,
R_000197,201003934,201003935,801000001,300,g,
R_000198,201003934,201003936,801000001,100,g,
R_000199,201003934,201003937,801000001,200,g,
R_000200,201003934,201003938,801000001,10,ml,
R_000201,201003934,201003939,801000001,5,ml,
R_000202,201003934,201003940,801000001,5,ml,
R_000203,201003934,201003941,801000001,2,片,
R_000204,201003934,201003942,801000001,3,颗,
R_000205,201003934,201003943,801000001,100,ml,
R_000206,201003934,201003944,801000001,1,根,
R_000207,201003934,201003945,801000001,10,g,
R_000208,201003934,201003946,801000001,10,g,
R_000209,201003934,201003947,801000003,,,1.0
R_000210,201003934,201003948,801000003,,,2.0
R_000211,201003934,201003949,801000003,,,3.0
R_000212,201003934,201003950,801000003,,,4.0
R_000213,201003934,201003951,801000003,,,5.0
R_000214,201003934,201003952,801000003,,,6.0
R_000215,201003934,201003953,801000003,,,7.0
R_000216,201003934,720000000,801000004,,,
R_000217,201003934,640000000,801000005,,,
