relationship_id,source_id,target_id,relationship_type,amount,unit,step_order
R_000001,201002540,201002541,801000001,400,g,
R_000002,201002540,201002542,801000001,30,g,
R_000003,201002540,201002543,801000001,15,ml,
R_000004,201002540,201002544,801000001,25,g,
R_000005,201002540,201002545,801000001,5,ml,
R_000006,201002540,201002546,801000001,15,ml,
R_000007,201002540,201002547,801000001,15,g,
R_000008,201002540,201002548,801000001,5,g,
R_000009,201002540,201002549,801000001,10,g,
R_000010,201002540,201002550,801000001,500,ml,
R_000011,201002540,201002551,801000001,10,ml,
R_000012,201002540,201002552,801000003,,,1.0
R_000013,201002540,201002553,801000003,,,2.0
R_000014,201002540,201002554,801000003,,,3.0
R_000015,201002540,201002555,801000003,,,4.0
R_000016,201002540,201002556,801000003,,,5.0
R_000017,201002540,201002557,801000003,,,6.0
R_000018,201002540,201002558,801000003,,,7.0
R_000019,201002540,720000000,801000004,,,
R_000020,201002540,650000000,801000005,,,
R_000021,201002559,720000000,801000004,,,
R_000022,201002559,650000000,801000005,,,
R_000023,201002560,201002561,801000001,250,g,
R_000024,201002560,201002562,801000001,0.5,根,
R_000025,201002560,201002563,801000001,1,个,
R_000026,201002560,201002564,801000001,适量,,
R_000027,201002560,201002565,801000001,适量,,
R_000028,201002560,201002566,801000001,9,ml,
R_000029,201002560,201002567,801000001,3,g,
R_000030,201002560,201002568,801000001,1.5,g,
R_000031,201002560,201002569,801000003,,,1.0
R_000032,201002560,201002570,801000003,,,2.0
R_000033,201002560,201002571,801000003,,,3.0
R_000034,201002560,201002572,801000003,,,4.0
R_000035,201002560,201002573,801000003,,,5.0
R_000036,201002560,201002574,801000003,,,6.0
R_000037,201002560,201002575,801000003,,,7.0
R_000038,201002560,201002576,801000003,,,8.0
R_000039,201002560,201002577,801000003,,,9.0
R_000040,201002560,201002578,801000003,,,10.0
R_000041,201002560,201002579,801000003,,,11.0
R_000042,201002560,720000000,801000004,,,
R_000043,201002560,630000000,801000005,,,
R_000044,201002580,201002581,801000001,500,克,
R_000045,201002580,201002582,801000001,50,克,
R_000046,201002580,201002583,801000001,10,克,
R_000047,201002580,201002584,801000001,2,克,
R_000048,201002580,201002585,801000001,3,个,
R_000049,201002580,201002586,801000001,15,克,
R_000050,201002580,201002587,801000001,5,克,
R_000051,201002580,201002588,801000001,15,克,
R_000052,201002580,201002589,801000001,1.5,克,
R_000053,201002580,201002590,801000001,10,克,
R_000054,201002580,201002591,801000001,15,克,
R_000055,201002580,201002592,801000001,1,克,
R_000056,201002580,201002593,801000001,200,克,
R_000057,201002580,201002594,801000001,10,克,
R_000058,201002580,201002595,801000001,60,克,
R_000059,201002580,201002596,801000003,,,1.0
R_000060,201002580,201002597,801000003,,,2.0
R_000061,201002580,201002598,801000003,,,3.0
R_000062,201002580,201002599,801000003,,,4.0
R_000063,201002580,201002600,801000003,,,5.0
R_000064,201002580,720000000,801000004,,,
R_000065,201002580,650000000,801000005,,,
R_000066,201002601,201002602,801000001,200,克,
R_000067,201002601,201002603,801000001,500,克,
R_000068,201002601,201002604,801000001,400,克,
R_000069,201002601,201002605,801000001,10,克,
R_000070,201002601,201002606,801000001,5,个,
R_000071,201002601,201002607,801000001,5,克,
R_000072,201002601,201002608,801000001,5,个,
R_000073,201002601,201002609,801000001,2,片,
R_000074,201002601,201002610,801000001,1,个,
R_000075,201002601,201002611,801000001,1,个,
R_000076,201002601,201002612,801000001,10,克,
R_000077,201002601,201002613,801000001,10,克,
R_000078,201002601,201002614,801000001,5,克,
R_000079,201002601,201002615,801000001,5,克,
R_000080,201002601,201002616,801000001,10,克,
R_000081,201002601,201002617,801000001,5,克,
R_000082,201002601,201002618,801000001,适量,克,
R_000083,201002601,201002619,801000003,,,1.0
R_000084,201002601,201002620,801000003,,,2.0
R_000085,201002601,201002621,801000003,,,3.0
R_000086,201002601,201002622,801000003,,,4.0
R_000087,201002601,201002623,801000003,,,5.0
R_000088,201002601,201002624,801000003,,,6.0
R_000089,201002601,201002625,801000003,,,7.0
R_000090,201002601,201002626,801000003,,,8.0
R_000091,201002601,201002627,801000003,,,9.0
R_000092,201002601,201002628,801000003,,,10.0
R_000093,201002601,201002629,801000003,,,11.0
R_000094,201002601,720000000,801000004,,,
R_000095,201002601,640000000,801000005,,,
R_000096,201002630,201002631,801000001,20,个,
R_000097,201002630,201002632,801000001,20,ml,
R_000098,201002630,201002633,801000001,200,g,
R_000099,201002630,201002634,801000001,1-2,g,
R_000100,201002630,201002635,801000001,10,ml,
R_000101,201002630,201002636,801000001,10,ml,
R_000102,201002630,201002637,801000001,50,g,
R_000103,201002630,201002638,801000001,10,g,
R_000104,201002630,201002639,801000001,10,g,
R_000105,201002630,201002640,801000001,5,g,
R_000106,201002630,201002641,801000003,,,1.0
R_000107,201002630,201002642,801000003,,,2.0
R_000108,201002630,201002643,801000003,,,3.0
R_000109,201002630,201002644,801000003,,,4.0
R_000110,201002630,720000000,801000004,,,
R_000111,201002630,630000000,801000005,,,
R_000112,201002645,201002646,801000001,1000,克,
R_000113,201002645,201002647,801000001,1000,毫升,
R_000114,201002645,201002648,801000001,2,条,
R_000115,201002645,201002649,801000001,1,条,
R_000116,201002645,201002650,801000001,4,颗,
R_000117,201002645,201002651,801000001,5,厘米,
R_000118,201002645,201002652,801000001,3,颗,
R_000119,201002645,201002653,801000001,2,根,
R_000120,201002645,201002654,801000001,2,根,
R_000121,201002645,201002655,801000001,2,颗,
R_000122,201002645,201002656,801000001,4,厘米,
R_000123,201002645,201002657,801000001,3,颗,
R_000124,201002645,201002658,801000001,3,片,
R_000125,201002645,201002659,801000001,6,条,
R_000126,201002645,201002660,801000001,20,毫升,
R_000127,201002645,201002661,801000001,60,毫升,
R_000128,201002645,201002662,801000001,30,颗,
R_000129,201002645,201002663,801000001,3,克,
R_000130,201002645,201002664,801000001,10,毫升,
R_000131,201002645,201002665,801000001,5,毫升,
R_000132,201002645,201002666,801000003,,,1.0
R_000133,201002645,201002667,801000003,,,2.0
R_000134,201002645,201002668,801000003,,,3.0
R_000135,201002645,201002669,801000003,,,4.0
R_000136,201002645,201002670,801000003,,,5.0
R_000137,201002645,720000000,801000004,,,
R_000138,201002645,640000000,801000005,,,
R_000139,201002671,201002672,801000001,1500,克,
R_000140,201002671,201002673,801000001,1000,克,
R_000141,201002671,201002674,801000001,1,根,
R_000142,201002671,201002675,801000001,100,克,
R_000143,201002671,201002676,801000001,4,瓣,
R_000144,201002671,201002677,801000001,10,克,
R_000145,201002671,201002678,801000001,15,克,
R_000146,201002671,201002679,801000001,10,克,
R_000147,201002671,201002680,801000001,20,毫升,
R_000148,201002671,201002681,801000001,2,颗,
R_000149,201002671,201002682,801000003,,,1.0
R_000150,201002671,201002683,801000003,,,2.0
R_000151,201002671,201002684,801000003,,,3.0
R_000152,201002671,201002685,801000003,,,4.0
R_000153,201002671,201002686,801000003,,,5.0
R_000154,201002671,201002687,801000003,,,6.0
R_000155,201002671,201002688,801000003,,,7.0
R_000156,201002671,201002689,801000003,,,8.0
R_000157,201002671,201002690,801000003,,,9.0
R_000158,201002671,201002691,801000003,,,10.0
R_000159,201002671,201002692,801000003,,,11.0
R_000160,201002671,201002693,801000003,,,12.0
R_000161,201002671,720000000,801000004,,,
R_000162,201002671,650000000,801000005,,,
R_000163,201002694,201002695,801000001,300,g,
R_000164,201002694,201002696,801000001,2,个,
R_000165,201002694,201002697,801000001,10,ml,
R_000166,201002694,201002698,801000001,20,ml,
R_000167,201002694,201002699,801000001,5,g,
R_000168,201002694,201002700,801000001,10-15,ml,
R_000169,201002694,201002701,801000003,,,1.0
R_000170,201002694,201002702,801000003,,,2.0
R_000171,201002694,201002703,801000003,,,3.0
R_000172,201002694,720000000,801000004,,,
R_000173,201002694,630000000,801000005,,,
R_000174,201002704,201002705,801000001,400,g,
R_000175,201002704,201002706,801000001,1,根,
R_000176,201002704,201002707,801000001,1,根,
R_000177,201002704,201002708,801000001,10,粒,
R_000178,201002704,201002709,801000001,适量,,
R_000179,201002704,201002710,801000001,10,g,
R_000180,201002704,201002711,801000001,35,ml,
R_000181,201002704,201002712,801000001,10,g,
R_000182,201002704,201002713,801000001,3,粒,
R_000183,201002704,201002714,801000001,1000,ml,
R_000184,201002704,201002715,801000003,,,1.0
R_000185,201002704,201002716,801000003,,,2.0
R_000186,201002704,201002717,801000003,,,3.0
R_000187,201002704,201002718,801000003,,,4.0
R_000188,201002704,201002719,801000003,,,5.0
R_000189,201002704,201002720,801000003,,,6.0
R_000190,201002704,201002721,801000003,,,7.0
R_000191,201002704,201002722,801000003,,,8.0
R_000192,201002704,201002723,801000003,,,9.0
R_000193,201002704,720000000,801000004,,,
R_000194,201002704,640000000,801000005,,,
