relationship_id,source_id,target_id,relationship_type,amount,unit,step_order
R_000001,201003954,201003955,801000001,300,g,
R_000002,201003954,201003956,801000001,100,g,
R_000003,201003954,201003957,801000001,1,个,
R_000004,201003954,201003958,801000001,5,根,
R_000005,201003954,201003959,801000001,10,g,
R_000006,201003954,201003960,801000001,10,ml,
R_000007,201003954,201003961,801000001,15,g,
R_000008,201003954,201003962,801000001,5,g,
R_000009,201003954,201003963,801000001,20,g,
R_000010,201003954,201003964,801000001,3,瓣,
R_000011,201003954,201003965,801000001,1,根,
R_000012,201003954,201003966,801000001,8,g,
R_000013,201003954,201003967,801000003,,,1.0
R_000014,201003954,201003968,801000003,,,2.0
R_000015,201003954,201003969,801000003,,,3.0
R_000016,201003954,201003970,801000003,,,4.0
R_000017,201003954,201003971,801000003,,,5.0
R_000018,201003954,201003972,801000003,,,6.0
R_000019,201003954,201003973,801000003,,,7.0
R_000020,201003954,201003974,801000003,,,8.0
R_000021,201003954,201003975,801000003,,,9.0
R_000022,201003954,201003976,801000003,,,10.0
R_000023,201003954,201003977,801000003,,,11.0
R_000024,201003954,720000000,801000004,,,
R_000025,201003954,630000000,801000005,,,
R_000026,201003978,201003979,801000001,300,g,
R_000027,201003978,201003980,801000001,1,个,
R_000028,201003978,201003981,801000001,200,g,
R_000029,201003978,201003982,801000001,20,g,
R_000030,201003978,201003983,801000001,5,g,
R_000031,201003978,201003984,801000001,10,ml,
R_000032,201003978,201003985,801000001,30,g,
R_000033,201003978,201003986,801000001,50,ml,
R_000034,201003978,201003987,801000001,50,g,
R_000035,201003978,201003988,801000001,20,g,
R_000036,201003978,201003989,801000003,,,1.0
R_000037,201003978,201003990,801000003,,,2.0
R_000038,201003978,201003991,801000003,,,3.0
R_000039,201003978,201003992,801000003,,,4.0
R_000040,201003978,201003993,801000003,,,5.0
R_000041,201003978,201003994,801000003,,,6.0
R_000042,201003978,201003995,801000003,,,7.0
R_000043,201003978,201003996,801000003,,,8.0
R_000044,201003978,201003997,801000003,,,9.0
R_000045,201003978,201003998,801000003,,,10.0
R_000046,201003978,720000000,801000004,,,
R_000047,201003978,640000000,801000005,,,
R_000048,201003999,201004000,801000001,10,g,
R_000049,201003999,201004001,801000001,15,ml,
R_000050,201003999,201004002,801000001,15,ml,
R_000051,201003999,201004003,801000001,15,ml,
R_000052,201003999,201004004,801000001,15,ml,
R_000053,201003999,201004005,801000001,100,g,
R_000054,201003999,201004006,801000001,30,g,
R_000055,201003999,201004007,801000001,40,g,
R_000056,201003999,201004008,801000001,10,g,
R_000057,201003999,201004009,801000001,120,ml,
R_000058,201003999,201004010,801000001,60,ml,
R_000059,201003999,201004011,801000001,10-15,g,
R_000060,201003999,201004012,801000001,30,g,
R_000061,201003999,201004013,801000001,330,ml,
R_000062,201003999,201004014,801000001,500,g,
R_000063,201003999,201004015,801000001,足量,,
R_000064,201003999,201004016,801000003,,,1.0
R_000065,201003999,201004017,801000003,,,2.0
R_000066,201003999,201004018,801000003,,,3.0
R_000067,201003999,201004019,801000003,,,4.0
R_000068,201003999,201004020,801000003,,,5.0
R_000069,201003999,201004021,801000003,,,6.0
R_000070,201003999,201004022,801000003,,,7.0
R_000071,201003999,201004023,801000003,,,8.0
R_000072,201003999,201004024,801000003,,,9.0
R_000073,201003999,201004025,801000003,,,10.0
R_000074,201003999,201004026,801000003,,,11.0
R_000075,201003999,201004027,801000003,,,12.0
R_000076,201003999,201004028,801000003,,,13.0
R_000077,201003999,201004029,801000003,,,14.0
R_000078,201003999,201004030,801000003,,,15.0
R_000079,201003999,720000000,801000004,,,
R_000080,201003999,630000000,801000005,,,
R_000081,201004031,201004032,801000001,2000,克,
R_000082,201004031,201004033,801000001,1,片,
R_000083,201004031,201004034,801000001,3,片,
R_000084,201004031,201004035,801000001,0.5,根,
R_000085,201004031,201004036,801000001,15,ml,
R_000086,201004031,201004037,801000001,1,块,
R_000087,201004031,201004038,801000001,7-8,粒,
R_000088,201004031,201004039,801000001,15,粒,
R_000089,201004031,201004040,801000001,30,ml,
R_000090,201004031,201004041,801000001,15,ml,
R_000091,201004031,201004042,801000001,8,克,
R_000092,201004031,201004043,801000001,4,个,
R_000093,201004031,201004044,801000001,15,ml,
R_000094,201004031,201004045,801000003,,,1.0
R_000095,201004031,201004046,801000003,,,2.0
R_000096,201004031,201004047,801000003,,,3.0
R_000097,201004031,201004048,801000003,,,4.0
R_000098,201004031,201004049,801000003,,,5.0
R_000099,201004031,201004050,801000003,,,6.0
R_000100,201004031,201004051,801000003,,,7.0
